time, rleg_crotch_p, rleg_crotch_r, rleg_crotch_y, rleg_knee_p, rleg_knee_p2, rleg_ankle_p, rleg_ankle_r, lleg_crotch_p, lleg_crotch_r, lleg_crotch_y, lleg_knee_p, lleg_knee_p2, lleg_ankle_p, lleg_ankle_r, torso_waist_y, torso_waist_p, torso_waist_p2, head_neck_y, head_neck_p, rarm_shoulder_p, rarm_shoulder_r, rarm_shoulder_y, rarm_elbow_p, rarm_elbow_p2, rarm_wrist_y, rarm_wrist_r, rarm_gripper, larm_shoulder_p, larm_shoulder_r, larm_shoulder_y, larm_elbow_p, larm_elbow_p2, larm_wrist_y, larm_wrist_r, larm_gripper
14.85, -1.07545, 0.05885, -0.136882, 0.759021, 0.793522, -0.483037, -0.14829, -1.13388, 0.11846, -0.218685, 0.782063, 0.827436, -0.487777, -0.25768, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.9, -1.07532, 0.059568, -0.138002, 0.758753, 0.793218, -0.48269, -0.149613, -1.13905, 0.11758, -0.221517, 0.785121, 0.831315, -0.489704, -0.259504, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
14.95, -1.0752, 0.060239, -0.139025, 0.758505, 0.792937, -0.482362, -0.150828, -1.14396, 0.116651, -0.224211, 0.788049, 0.835007, -0.49156, -0.261186, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.0, -1.07509, 0.060865, -0.139956, 0.758275, 0.792677, -0.482056, -0.15194, -1.14856, 0.11569, -0.226753, 0.790811, 0.838467, -0.493326, -0.262723, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.05, -1.07499, 0.061447, -0.140798, 0.758063, 0.792439, -0.481773, -0.152954, -1.15278, 0.114716, -0.229132, 0.793376, 0.841653, -0.494983, -0.264112, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.1, -1.0749, 0.061988, -0.141556, 0.757869, 0.792222, -0.481515, -0.153876, -1.15659, 0.113745, -0.231336, 0.795713, 0.844527, -0.496515, -0.26535, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.15, -1.07481, 0.06249, -0.142234, 0.757693, 0.792025, -0.481281, -0.154708, -1.15992, 0.112793, -0.233356, 0.797794, 0.847056, -0.497907, -0.266433, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.2, -1.07473, 0.062955, -0.142834, 0.757534, 0.791847, -0.481075, -0.155454, -1.16275, 0.111875, -0.235181, 0.799595, 0.84921, -0.499145, -0.267358, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.25, -1.07465, 0.063384, -0.143361, 0.757391, 0.791687, -0.480895, -0.156119, -1.16504, 0.111006, -0.236804, 0.801096, 0.850963, -0.500218, -0.268125, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.3, -1.07457, 0.063777, -0.143816, 0.757265, 0.791547, -0.480743, -0.156704, -1.16675, 0.110198, -0.23822, 0.802279, 0.852294, -0.501117, -0.26873, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.35, -1.0745, 0.064137, -0.144203, 0.757156, 0.791423, -0.48062, -0.157214, -1.16788, 0.109462, -0.239423, 0.803129, 0.853187, -0.501832, -0.269174, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.4, -1.07442, 0.064464, -0.144524, 0.757062, 0.791318, -0.480525, -0.15765, -1.1684, 0.108807, -0.24041, 0.803636, 0.85363, -0.502359, -0.269457, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.45, -1.07434, 0.06476, -0.14478, 0.756984, 0.791229, -0.480459, -0.158014, -1.16831, 0.108241, -0.24118, 0.803794, 0.853617, -0.502692, -0.269579, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.5, -1.07426, 0.065024, -0.144973, 0.756922, 0.791157, -0.480422, -0.158308, -1.16759, 0.107769, -0.241731, 0.803597, 0.853147, -0.502828, -0.269542, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.55, -1.07418, 0.065257, -0.145105, 0.756874, 0.791102, -0.480414, -0.158534, -1.16627, 0.107394, -0.242066, 0.803048, 0.852221, -0.502767, -0.26935, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.6, -1.0741, 0.065459, -0.145176, 0.756842, 0.791063, -0.480433, -0.158692, -1.16435, 0.107117, -0.242188, 0.80215, 0.850847, -0.502508, -0.269005, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.65, -1.07401, 0.065631, -0.145188, 0.756825, 0.79104, -0.480481, -0.158783, -1.16184, 0.106939, -0.242099, 0.800911, 0.849039, -0.502055, -0.268513, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.7, -1.07393, 0.065772, -0.14514, 0.756823, 0.791033, -0.480556, -0.158807, -1.15877, 0.106856, -0.241807, 0.799342, 0.846814, -0.501411, -0.267878, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.75, -1.07384, 0.065883, -0.145033, 0.756836, 0.791042, -0.480657, -0.158764, -1.15517, 0.106865, -0.241318, 0.79746, 0.844193, -0.500583, -0.267107, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.8, -1.07376, 0.065962, -0.144866, 0.756863, 0.791068, -0.480785, -0.158655, -1.15108, 0.106958, -0.240641, 0.795282, 0.841203, -0.499579, -0.266206, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.85, -1.07367, 0.066009, -0.144639, 0.756906, 0.79111, -0.480937, -0.158477, -1.14654, 0.107129, -0.239783, 0.792831, 0.837873, -0.498409, -0.265182, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.9, -1.07359, 0.066023, -0.144351, 0.756964, 0.791169, -0.481112, -0.158231, -1.14159, 0.107368, -0.238756, 0.790132, 0.834239, -0.497084, -0.264044, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
15.95, -1.07352, 0.066004, -0.144002, 0.757036, 0.791245, -0.481309, -0.157915, -1.13628, 0.107665, -0.237571, 0.787213, 0.830338, -0.495619, -0.262799, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.0, -1.07345, 0.06595, -0.143589, 0.757124, 0.791339, -0.481527, -0.157527, -1.13068, 0.108008, -0.236239, 0.784106, 0.826212, -0.49403, -0.261455, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.05, -1.07339, 0.06586, -0.143112, 0.757227, 0.79145, -0.481763, -0.157066, -1.12484, 0.108385, -0.234772, 0.780845, 0.821905, -0.492334, -0.260021, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.1, -1.07334, 0.065733, -0.142569, 0.757346, 0.791579, -0.482017, -0.156528, -1.11883, 0.108783, -0.233184, 0.777465, 0.817465, -0.490552, -0.258504, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.15, -1.07331, 0.065567, -0.141957, 0.75748, 0.791727, -0.482285, -0.155913, -1.1127, 0.109187, -0.231487, 0.774006, 0.812941, -0.488703, -0.256911, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.2, -1.07329, 0.06536, -0.141275, 0.75763, 0.791894, -0.482565, -0.155217, -1.10653, 0.109585, -0.229695, 0.770507, 0.808384, -0.486811, -0.255251, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.25, -1.0733, 0.065112, -0.140521, 0.757795, 0.792081, -0.482855, -0.154437, -1.10038, 0.109962, -0.227821, 0.767009, 0.803848, -0.4849, -0.25353, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.3, -1.07333, 0.064819, -0.13969, 0.757977, 0.792288, -0.483153, -0.15357, -1.09434, 0.110303, -0.225878, 0.763555, 0.799386, -0.482996, -0.251754, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.35, -1.07338, 0.06448, -0.138781, 0.758176, 0.792516, -0.483456, -0.152612, -1.08846, 0.110595, -0.223878, 0.760187, 0.795053, -0.481123, -0.249928, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.4, -1.07346, 0.064093, -0.137789, 0.758391, 0.792766, -0.483761, -0.151559, -1.08281, 0.110824, -0.221834, 0.756947, 0.790901, -0.479309, -0.248058, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.45, -1.07358, 0.063655, -0.136713, 0.758622, 0.793038, -0.484066, -0.150408, -1.07747, 0.110976, -0.219757, 0.753878, 0.786985, -0.477579, -0.246145, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.5, -1.07373, 0.063164, -0.135547, 0.758871, 0.793333, -0.484368, -0.149154, -1.0725, 0.111038, -0.217657, 0.75102, 0.783355, -0.47596, -0.244194, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.55, -1.07392, 0.062618, -0.134288, 0.759136, 0.793651, -0.484665, -0.147792, -1.06796, 0.110998, -0.215544, 0.748413, 0.780062, -0.474478, -0.242205, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.6, -1.07416, 0.062014, -0.132932, 0.759419, 0.793993, -0.484954, -0.146317, -1.06391, 0.110844, -0.213426, 0.746093, 0.77715, -0.473157, -0.240179, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.65, -1.07444, 0.06135, -0.131474, 0.75972, 0.794359, -0.485232, -0.144724, -1.0604, 0.110566, -0.211309, 0.744095, 0.774662, -0.47202, -0.238114, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.7, -1.07476, 0.060622, -0.129909, 0.760038, 0.79475, -0.485498, -0.143008, -1.05749, 0.110152, -0.209197, 0.742449, 0.772638, -0.471087, -0.236008, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.75, -1.07514, 0.059828, -0.128231, 0.760373, 0.795167, -0.48575, -0.141162, -1.05522, 0.109595, -0.207095, 0.741184, 0.77111, -0.470377, -0.233858, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.8, -1.07557, 0.058965, -0.126436, 0.760727, 0.795609, -0.485986, -0.139179, -1.05361, 0.108885, -0.205002, 0.740322, 0.770108, -0.469905, -0.231658, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.85, -1.07605, 0.058029, -0.124516, 0.761098, 0.796076, -0.486205, -0.137053, -1.05271, 0.108015, -0.202918, 0.739883, 0.769653, -0.469686, -0.2294, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.9, -1.07659, 0.057019, -0.122465, 0.761488, 0.79657, -0.486406, -0.134777, -1.05253, 0.106978, -0.200839, 0.73988, 0.769761, -0.469727, -0.227079, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
16.95, -1.07718, 0.055932, -0.120281, 0.761894, 0.797088, -0.486589, -0.132348, -1.05308, 0.105772, -0.198763, 0.74032, 0.770441, -0.470035, -0.224689, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.0, -1.07781, 0.054774, -0.117972, 0.762315, 0.797626, -0.486764, -0.129775, -1.05402, 0.104453, -0.196627, 0.740998, 0.771425, -0.470481, -0.222199, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.05, -1.07846, 0.05355, -0.115546, 0.762749, 0.798179, -0.486946, -0.127068, -1.05501, 0.103062, -0.194381, 0.741708, 0.772443, -0.470943, -0.219579, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.1, -1.07912, 0.052265, -0.113012, 0.763193, 0.798745, -0.487133, -0.124236, -1.05602, 0.101604, -0.192031, 0.742444, 0.773489, -0.471418, -0.216836, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.15, -1.07979, 0.050924, -0.110376, 0.763645, 0.799319, -0.487323, -0.121289, -1.05706, 0.100086, -0.189585, 0.743202, 0.77456, -0.471904, -0.213981, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.2, -1.08047, 0.049532, -0.107646, 0.764101, 0.799899, -0.487514, -0.118234, -1.05813, 0.098513, -0.187049, 0.74398, 0.775649, -0.472398, -0.21102, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.25, -1.08115, 0.048095, -0.104829, 0.76456, 0.800481, -0.487707, -0.115081, -1.05922, 0.096891, -0.184429, 0.744774, 0.776753, -0.4729, -0.207961, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.3, -1.08183, 0.046616, -0.101932, 0.765018, 0.801062, -0.487899, -0.111837, -1.06032, 0.095225, -0.18173, 0.745579, 0.777867, -0.473406, -0.204813, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.35, -1.08251, 0.045099, -0.098961, 0.765475, 0.801639, -0.48809, -0.10851, -1.06144, 0.09352, -0.178959, 0.746394, 0.778989, -0.473916, -0.201582, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.4, -1.08318, 0.043549, -0.095921, 0.765928, 0.802211, -0.488278, -0.105107, -1.06256, 0.091782, -0.17612, 0.747216, 0.780113, -0.474427, -0.198275, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.45, -1.08385, 0.041969, -0.092821, 0.766374, 0.802775, -0.488463, -0.101635, -1.06368, 0.090013, -0.173218, 0.748041, 0.781237, -0.474939, -0.1949, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.5, -1.0845, 0.040363, -0.089664, 0.766814, 0.803328, -0.488644, -0.098102, -1.0648, 0.088219, -0.17026, 0.748868, 0.782357, -0.475449, -0.191462, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.55, -1.08514, 0.038735, -0.086458, 0.767244, 0.803869, -0.48882, -0.094513, -1.06593, 0.086403, -0.167251, 0.749693, 0.783471, -0.475956, -0.187968, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.6, -1.08577, 0.037088, -0.083207, 0.767663, 0.804396, -0.48899, -0.090876, -1.06704, 0.084571, -0.164195, 0.750514, 0.784575, -0.47646, -0.184426, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.65, -1.08638, 0.035424, -0.079919, 0.76807, 0.804907, -0.489154, -0.087198, -1.06814, 0.082724, -0.161098, 0.751329, 0.785667, -0.476958, -0.18084, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.7, -1.08697, 0.033748, -0.076597, 0.768464, 0.8054, -0.489311, -0.083484, -1.06924, 0.080868, -0.157965, 0.752137, 0.786745, -0.477451, -0.177217, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.75, -1.08754, 0.032061, -0.073248, 0.768844, 0.805875, -0.48946, -0.07974, -1.07032, 0.079005, -0.154801, 0.752936, 0.787806, -0.477936, -0.173563, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.8, -1.08809, 0.030368, -0.069878, 0.769208, 0.80633, -0.489602, -0.075974, -1.07138, 0.077138, -0.151611, 0.753723, 0.788848, -0.478413, -0.169885, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.85, -1.08862, 0.028671, -0.066491, 0.769556, 0.806765, -0.489735, -0.072192, -1.07242, 0.075272, -0.1484, 0.754497, 0.78987, -0.478882, -0.166187, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.9, -1.08912, 0.026972, -0.063094, 0.769888, 0.807177, -0.48986, -0.068399, -1.07344, 0.073408, -0.145173, 0.755256, 0.790869, -0.479341, -0.162477, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
17.95, -1.0896, 0.025274, -0.059692, 0.770202, 0.807567, -0.489975, -0.064601, -1.07444, 0.071551, -0.141936, 0.756, 0.791844, -0.479789, -0.15876, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
18.0, -1.09005, 0.023581, -0.05629, 0.770497, 0.807934, -0.490082, -0.060805, -1.07542, 0.069703, -0.138693, 0.756727, 0.792793, -0.480227, -0.155042, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
18.05, -1.09048, 0.021894, -0.052894, 0.770775, 0.808278, -0.49018, -0.057017, -1.07637, 0.067867, -0.135451, 0.757436, 0.793716, -0.480653, -0.15133, 0.0, 0.0, 0.0, 0.0, 0.174533, 0.349066, -0.523599, -0.174533, -0.610865, -0.610865, -0.436332, -0.087266, 1.0472, 0.349066, 0.523599, 0.174533, -0.610865, -0.610865, 0.436332, 0.087266, 1.0472
